token,symbol,expiry,strike,option_type,lot_size,closing_price
97030,KEI,28Oct2025,3650.0,CE,175,596.95
97031,KEI,28Oct2025,3650.0,PE,175,73.25
97032,KEI,28Oct2025,3750.0,CE,175,523.1
97033,KEI,28Oct2025,3750.0,PE,175,98.7
97034,INDUSINDBK,28Oct2025,1000.0,PE,700,259.55
97035,KEI,28Oct2025,3850.0,CE,175,454.35
97036,KEI,28Oct2025,3850.0,PE,175,129.3
97037,INDUSINDBK,28Oct2025,1020.0,CE,700,1.2
97038,INDUSINDBK,28Oct2025,1020.0,PE,700,278.95
97039,INDUSINDBK,28Oct2025,1040.0,CE,700,0.9
97040,INDUSINDBK,28Oct2025,1040.0,PE,700,298.5
97041,INDUSINDBK,28Oct2025,1080.0,CE,700,0.45
97042,INDUSINDBK,28Oct2025,1080.0,PE,700,337.85
97051,KEI,28Oct2025,3950.0,CE,175,391.55
97052,KEI,28Oct2025,3950.0,PE,175,165.85
97053,KEI,28Oct2025,4050.0,CE,175,334.7
97054,KEI,28Oct2025,4050.0,PE,175,208.3
97055,IEX,30Sep2025,100.0,CE,3750,48.85
97056,IEX,30Sep2025,100.0,PE,3750,0.05
97057,KEI,28Oct2025,4150.0,CE,175,177.85
97058,KEI,28Oct2025,4150.0,PE,175,137.25
97059,KEI,28Oct2025,4250.0,CE,175,238.6
97060,KEI,28Oct2025,4250.0,PE,175,193.75
97061,KEI,28Oct2025,4350.0,CE,175,199.05
97062,KEI,28Oct2025,4350.0,PE,175,370.7
97063,KEI,28Oct2025,4450.0,CE,175,164.8
97064,KEI,28Oct2025,4450.0,PE,175,435.75
97065,KEI,28Oct2025,4550.0,CE,175,135.35
97066,KEI,28Oct2025,4550.0,PE,175,505.65
97067,KEI,28Oct2025,4650.0,CE,175,110.6
97068,KEI,28Oct2025,4650.0,PE,175,580.25
97069,KEI,28Oct2025,4750.0,CE,175,89.5
97070,KEI,28Oct2025,4750.0,PE,175,658.45
97071,KEI,28Oct2025,4850.0,CE,175,72.0
97072,KEI,28Oct2025,4850.0,PE,175,740.3
97073,IEX,30Sep2025,110.0,CE,3750,38.85
97074,IEX,30Sep2025,110.0,PE,3750,0.05
97075,IEX,30Sep2025,120.0,CE,3750,29.0
97076,KEI,28Oct2025,5300.0,CE,175,25.0
97077,KEI,28Oct2025,5300.0,PE,175,1140.3
97078,IEX,30Sep2025,120.0,PE,3750,0.15
97079,IEX,30Sep2025,130.0,CE,3750,19.6
97080,KEI,25Nov2025,2000.0,CE,175,2172.05
97081,KEI,25Nov2025,2000.0,PE,175,0.05
97082,KEI,25Nov2025,2200.0,CE,175,1974.5
97083,KEI,25Nov2025,2200.0,PE,175,0.25
97084,IEX,30Sep2025,130.0,PE,3750,0.2
97085,IEX,30Sep2025,135.0,CE,3750,14.45
97086,IEX,30Sep2025,135.0,PE,3750,0.3
97087,IEX,30Sep2025,140.0,CE,3750,9.85
97088,KEI,25Nov2025,2400.0,CE,175,1777.45
97089,KEI,25Nov2025,2400.0,PE,175,0.95
97090,IEX,30Sep2025,140.0,PE,3750,0.55
97091,IEX,30Sep2025,145.0,CE,3750,5.7
97092,IEX,30Sep2025,145.0,PE,3750,1.45
97093,IEX,30Sep2025,150.0,CE,3750,2.85
97094,IEX,30Sep2025,150.0,PE,3750,3.5
97095,IEX,30Sep2025,155.0,CE,3750,1.3
97096,IEX,30Sep2025,155.0,PE,3750,6.95
97097,KEI,25Nov2025,2600.0,CE,175,1581.8
97098,KEI,25Nov2025,2600.0,PE,175,3.05
97099,KEI,25Nov2025,2700.0,CE,175,1485.0
97100,IEX,30Sep2025,160.0,CE,3750,0.65
97101,IEX,30Sep2025,160.0,PE,3750,11.25
97102,IEX,30Sep2025,165.0,CE,3750,0.35
97103,IEX,30Sep2025,165.0,PE,3750,15.9
97104,IEX,30Sep2025,170.0,CE,3750,0.25
97105,IEX,30Sep2025,170.0,PE,3750,22.0
97106,IEX,30Sep2025,175.0,CE,3750,0.15
97107,IEX,30Sep2025,175.0,PE,3750,26.55
97108,IEX,30Sep2025,180.0,CE,3750,0.1
97109,IEX,30Sep2025,180.0,PE,3750,31.0
97110,KEI,25Nov2025,2700.0,PE,175,5.1
97111,KEI,25Nov2025,2800.0,CE,175,1389.15
97112,IEX,30Sep2025,185.0,CE,3750,0.15
97113,IEX,30Sep2025,185.0,PE,3750,35.55
97114,KEI,25Nov2025,2800.0,PE,175,8.15
97115,KEI,25Nov2025,2900.0,CE,175,1294.7
97116,KEI,25Nov2025,2900.0,PE,175,12.5
97117,KEI,25Nov2025,3000.0,CE,175,1201.9
97118,KEI,25Nov2025,3000.0,PE,175,18.6
97119,KEI,25Nov2025,3100.0,CE,175,1111.25
97120,KEI,25Nov2025,3100.0,PE,175,26.85
97121,KEI,25Nov2025,3200.0,CE,175,1023.15
97122,KEI,25Nov2025,3200.0,PE,175,37.55
97123,KEI,25Nov2025,3300.0,CE,175,937.9
97124,IEX,30Sep2025,190.0,CE,3750,0.1
97125,IEX,30Sep2025,190.0,PE,3750,41.1
97126,IEX,30Sep2025,195.0,CE,3750,0.05
97127,IEX,30Sep2025,195.0,PE,3750,46.05
97128,IEX,30Sep2025,200.0,CE,3750,0.1
97129,IEX,30Sep2025,200.0,PE,3750,51.05
97130,IEX,30Sep2025,205.0,CE,3750,0.05
97131,IEX,30Sep2025,205.0,PE,3750,56.0
97132,KEI,25Nov2025,3300.0,PE,175,51.25
97133,KEI,25Nov2025,3400.0,CE,175,856.05
97134,KEI,25Nov2025,3400.0,PE,175,68.2
97135,KEI,25Nov2025,3500.0,CE,175,777.8
97136,KEI,25Nov2025,3500.0,PE,175,88.85
97137,KEI,25Nov2025,3600.0,CE,175,703.7
97138,KEI,25Nov2025,3600.0,PE,175,113.6
97139,KEI,25Nov2025,3700.0,CE,175,633.65
97140,IEX,30Sep2025,210.0,CE,3750,0.05
97141,KEI,25Nov2025,3700.0,PE,175,142.45
97142,KEI,25Nov2025,3800.0,CE,175,567.9
97143,IEX,30Sep2025,210.0,PE,3750,61.0
97144,KEI,25Nov2025,3800.0,PE,175,175.6
97145,KEI,25Nov2025,3900.0,CE,175,506.95
97146,KEI,25Nov2025,3900.0,PE,175,213.45
97147,KEI,25Nov2025,4000.0,CE,175,450.55
97148,KEI,25Nov2025,4000.0,PE,175,255.95
97149,KEI,25Nov2025,4100.0,CE,175,398.75
97150,IEX,30Sep2025,215.0,CE,3750,0.05
97151,IEX,30Sep2025,215.0,PE,3750,66.0
97152,KEI,25Nov2025,4100.0,PE,175,303.0
97153,KEI,25Nov2025,4200.0,CE,175,351.45
97160,IEX,30Sep2025,220.0,CE,3750,0.05
97161,IEX,30Sep2025,220.0,PE,3750,71.0
97164,INDUSTOWER,30Sep2025,180.0,CE,1700,174.65
97165,INDUSTOWER,30Sep2025,180.0,PE,1700,0.05
97166,INDUSTOWER,30Sep2025,190.0,CE,1700,164.7
97167,INDUSTOWER,30Sep2025,190.0,PE,1700,0.05
97168,INDUSTOWER,30Sep2025,210.0,CE,1700,144.75
97169,INDUSTOWER,30Sep2025,210.0,PE,1700,0.05
97170,INDUSTOWER,30Sep2025,230.0,CE,1700,124.75
97171,INDUSTOWER,30Sep2025,230.0,PE,1700,0.05
97172,KEI,25Nov2025,4200.0,PE,175,354.6
97173,KEI,25Nov2025,4300.0,CE,175,308.5
97174,KEI,25Nov2025,4300.0,PE,175,410.5
97175,KEI,25Nov2025,4400.0,CE,175,269.75
97176,KEI,25Nov2025,4400.0,PE,175,470.65
97177,KEI,25Nov2025,4500.0,CE,175,235.0
97178,KEI,25Nov2025,4500.0,PE,175,534.75
97179,KEI,25Nov2025,4600.0,CE,175,203.95
97180,INDUSTOWER,30Sep2025,245.0,CE,1700,109.8
97181,INDUSTOWER,30Sep2025,245.0,PE,1700,0.05
97182,INDUSTOWER,30Sep2025,250.0,CE,1700,104.8
97183,INDUSTOWER,30Sep2025,250.0,PE,1700,0.05
97184,INDUSTOWER,30Sep2025,255.0,CE,1700,99.8
97185,INDUSTOWER,30Sep2025,255.0,PE,1700,0.05
97186,INDUSTOWER,30Sep2025,265.0,CE,1700,89.85
97187,INDUSTOWER,30Sep2025,265.0,PE,1700,0.05
97188,INDUSTOWER,30Sep2025,275.0,CE,1700,79.85
97189,INDUSTOWER,30Sep2025,275.0,PE,1700,0.05
97190,INDUSTOWER,30Sep2025,285.0,CE,1700,69.9
97191,INDUSTOWER,30Sep2025,285.0,PE,1700,0.05
97192,INDUSTOWER,30Sep2025,295.0,CE,1700,59.95
97193,INDUSTOWER,30Sep2025,295.0,PE,1700,0.1
97194,INDUSTOWER,30Sep2025,305.0,CE,1700,50.1
97195,KEI,25Nov2025,4600.0,PE,175,602.55
97196,KEI,25Nov2025,4700.0,CE,175,176.4
97197,KEI,25Nov2025,4700.0,PE,175,673.9
97198,KEI,25Nov2025,4800.0,CE,175,152.3
97199,KEI,25Nov2025,4800.0,PE,175,748.65
97200,KEI,25Nov2025,4900.0,CE,175,130.95
97201,INDUSTOWER,30Sep2025,305.0,PE,1700,0.15
97202,INDUSTOWER,30Sep2025,315.0,CE,1700,40.5
97203,INDUSTOWER,30Sep2025,315.0,PE,1700,0.25
97204,INDUSTOWER,30Sep2025,325.0,CE,1700,30.8
97205,INDUSTOWER,30Sep2025,325.0,PE,1700,0.45
97206,INDUSTOWER,30Sep2025,335.0,CE,1700,22.3
97207,INDUSTOWER,30Sep2025,335.0,PE,1700,0.85
97208,INDUSTOWER,30Sep2025,345.0,CE,1700,13.1
97209,INDUSTOWER,30Sep2025,345.0,PE,1700,2.35
97210,KEI,25Nov2025,4900.0,PE,175,826.2
97211,KEI,25Nov2025,5000.0,CE,175,112.05
97212,KEI,25Nov2025,5000.0,PE,175,906.15
97215,KEI,25Nov2025,5200.0,CE,175,81.55
97216,KEI,25Nov2025,5200.0,PE,175,1073.4
97217,KEI,25Nov2025,5400.0,CE,175,58.7
97218,KEI,25Nov2025,5400.0,PE,175,1248.25
97219,KEI,25Nov2025,5600.0,CE,175,41.8
97220,KEI,25Nov2025,5600.0,PE,175,1429.15
97221,KFINTECH,28Oct2025,650.0,CE,450,499.2
97222,KFINTECH,28Oct2025,650.0,PE,450,0.1
97223,INDUSTOWER,30Sep2025,355.0,CE,1700,7.0
97224,INDUSTOWER,30Sep2025,355.0,PE,1700,5.95
97225,INDUSTOWER,30Sep2025,365.0,CE,1700,3.3
97226,INDUSTOWER,30Sep2025,365.0,PE,1700,12.45
97227,INDUSTOWER,30Sep2025,375.0,CE,1700,1.65
97228,INDUSTOWER,30Sep2025,375.0,PE,1700,20.5
97229,INDUSTOWER,30Sep2025,385.0,CE,1700,0.75
97230,INDUSTOWER,30Sep2025,385.0,PE,1700,31.9
97231,INDUSTOWER,30Sep2025,395.0,CE,1700,0.45
97232,KFINTECH,28Oct2025,750.0,CE,450,400.55
97233,KFINTECH,28Oct2025,750.0,PE,450,0.75
97234,KFINTECH,28Oct2025,850.0,CE,450,304.8
97235,KFINTECH,28Oct2025,850.0,PE,450,4.35
97236,KFINTECH,28Oct2025,950.0,CE,450,217.05
97237,KFINTECH,28Oct2025,950.0,PE,450,15.95
97238,KFINTECH,28Oct2025,1050.0,CE,450,143.4
97239,KFINTECH,28Oct2025,1050.0,PE,450,41.6
97240,INDUSTOWER,30Sep2025,395.0,PE,1700,40.9
97241,INDUSTOWER,30Sep2025,405.0,CE,1700,0.45
97242,KFINTECH,28Oct2025,1150.0,CE,450,55.1
97243,KFINTECH,28Oct2025,1150.0,PE,450,85.3
97244,KFINTECH,28Oct2025,1250.0,CE,450,49.95
97245,INDUSTOWER,30Sep2025,405.0,PE,1700,50.35
97246,INDUSTOWER,30Sep2025,415.0,CE,1700,0.2
97247,INDUSTOWER,30Sep2025,415.0,PE,1700,60.1
97248,INDUSTOWER,30Sep2025,425.0,CE,1700,0.1
97249,INDUSTOWER,30Sep2025,425.0,PE,1700,69.95
97250,KFINTECH,28Oct2025,1250.0,PE,450,146.85
97251,KFINTECH,28Oct2025,1350.0,CE,450,26.7
97253,KFINTECH,28Oct2025,1350.0,PE,450,222.9
97259,KFINTECH,28Oct2025,1450.0,CE,450,13.45
97260,IGL,30Sep2025,120.0,CE,2750,95.85
97261,IGL,30Sep2025,120.0,PE,2750,0.05
97262,IGL,30Sep2025,130.0,CE,2750,85.85
97263,IGL,30Sep2025,130.0,PE,2750,0.05
97264,IGL,30Sep2025,140.0,CE,2750,75.85
97265,IGL,30Sep2025,140.0,PE,2750,0.05
97266,IGL,30Sep2025,150.0,CE,2750,65.9
97267,IGL,30Sep2025,150.0,PE,2750,0.05
97268,KFINTECH,28Oct2025,1450.0,PE,450,309.0
97269,IGL,30Sep2025,160.0,CE,2750,55.9
97270,IGL,30Sep2025,160.0,PE,2750,0.05
97271,IGL,30Sep2025,170.0,CE,2750,45.95
97272,IGL,30Sep2025,170.0,PE,2750,0.05
97273,IGL,30Sep2025,180.0,CE,2750,36.0
97274,IGL,30Sep2025,180.0,PE,2750,0.1
97275,IGL,30Sep2025,190.0,CE,2750,26.3
97276,IGL,30Sep2025,190.0,PE,2750,0.1
97277,KFINTECH,25Nov2025,200.0,CE,450,947.1
97278,KFINTECH,25Nov2025,200.0,PE,450,0.05
97279,IGL,30Sep2025,200.0,CE,2750,16.3
97280,IGL,30Sep2025,200.0,PE,2750,0.35
97281,IGL,30Sep2025,210.0,CE,2750,7.55
97282,KFINTECH,25Nov2025,300.0,CE,450,848.2
97283,KFINTECH,25Nov2025,300.0,PE,450,0.05
97284,KFINTECH,25Nov2025,400.0,CE,450,749.35
97285,KFINTECH,25Nov2025,400.0,PE,450,0.05
97286,KFINTECH,25Nov2025,500.0,CE,450,650.5
97287,IGL,30Sep2025,210.0,PE,2750,1.6
97288,IGL,30Sep2025,220.0,CE,2750,2.3
97289,IGL,30Sep2025,220.0,PE,2750,6.2
97290,IGL,30Sep2025,230.0,CE,2750,0.6
97291,IGL,30Sep2025,230.0,PE,2750,14.65
97292,IGL,30Sep2025,240.0,CE,2750,0.25
97295,IGL,30Sep2025,240.0,PE,2750,23.0
97296,IGL,30Sep2025,250.0,CE,2750,0.2
97297,IGL,30Sep2025,250.0,PE,2750,34.15
97298,KFINTECH,25Nov2025,500.0,PE,450,0.05
97299,KFINTECH,25Nov2025,600.0,CE,450,551.85
97300,KFINTECH,25Nov2025,600.0,PE,450,0.25
97302,IGL,30Sep2025,260.0,CE,2750,0.05
97303,IGL,30Sep2025,260.0,PE,2750,44.0
97309,IGL,30Sep2025,270.0,CE,2750,0.05
97310,IGL,30Sep2025,270.0,PE,2750,53.9
97311,IGL,30Sep2025,280.0,CE,2750,0.05
97312,IGL,30Sep2025,280.0,PE,2750,63.9
97313,KFINTECH,25Nov2025,700.0,CE,450,454.45
97314,IGL,30Sep2025,290.0,CE,2750,0.05
97317,IGL,30Sep2025,290.0,PE,2750,73.85
97318,KFINTECH,25Nov2025,700.0,PE,450,1.75
97319,KFINTECH,25Nov2025,800.0,CE,450,360.85
97320,KFINTECH,25Nov2025,800.0,PE,450,7.05
97321,KFINTECH,25Nov2025,900.0,CE,450,275.1
97322,KFINTECH,25Nov2025,900.0,PE,450,20.1
97323,KFINTECH,25Nov2025,1000.0,CE,450,201.0
97324,KFINTECH,25Nov2025,1000.0,PE,450,44.9
97325,KFINTECH,25Nov2025,1100.0,CE,450,140.95
97326,KFINTECH,25Nov2025,1100.0,PE,450,83.75
97327,KFINTECH,25Nov2025,1200.0,CE,450,95.25
97328,KFINTECH,25Nov2025,1200.0,PE,450,136.9
97329,KFINTECH,25Nov2025,1300.0,CE,450,62.25
97330,KFINTECH,25Nov2025,1300.0,PE,450,202.75
97331,INDUSTOWER,30Sep2025,435.0,CE,1700,0.05
97333,KFINTECH,25Nov2025,1400.0,CE,450,39.65
97365,INDUSTOWER,30Sep2025,435.0,PE,1700,79.9
97366,INDUSTOWER,30Sep2025,445.0,CE,1700,0.05
97367,INDUSTOWER,30Sep2025,445.0,PE,1700,89.85
97368,INDUSTOWER,30Sep2025,455.0,CE,1700,0.05
97369,KFINTECH,25Nov2025,1400.0,PE,450,279.05
97370,KFINTECH,25Nov2025,1500.0,CE,450,24.6
97380,KFINTECH,25Nov2025,1500.0,PE,450,362.85
97381,KFINTECH,25Nov2025,1600.0,CE,450,14.95
97382,KFINTECH,25Nov2025,1600.0,PE,450,452.1
97385,INDUSTOWER,30Sep2025,455.0,PE,1700,99.85
97391,KFINTECH,25Nov2025,1700.0,CE,450,8.95
97392,KFINTECH,25Nov2025,1700.0,PE,450,544.95
97393,KFINTECH,25Nov2025,1800.0,CE,450,5.3
97394,KFINTECH,25Nov2025,1800.0,PE,450,640.15
97397,KFINTECH,25Nov2025,1900.0,CE,450,3.1
97398,KFINTECH,25Nov2025,1900.0,PE,450,736.85
97401,IIFL,30Sep2025,240.0,CE,1650,210.0
97402,IIFL,30Sep2025,240.0,PE,1650,0.05
97403,IIFL,30Sep2025,280.0,CE,1650,170.05
97404,IIFL,30Sep2025,280.0,PE,1650,0.05
97405,IIFL,30Sep2025,300.0,CE,1650,150.1
97406,IIFL,30Sep2025,300.0,PE,1650,0.05
97413,IIFL,30Sep2025,320.0,CE,1650,130.15
97414,IIFL,30Sep2025,320.0,PE,1650,0.05
97415,IIFL,30Sep2025,340.0,CE,1650,110.2
97416,IIFL,30Sep2025,340.0,PE,1650,0.05
97417,IIFL,30Sep2025,360.0,CE,1650,90.35
97418,IIFL,30Sep2025,360.0,PE,1650,0.15
97419,IIFL,30Sep2025,380.0,CE,1650,70.9
97420,IIFL,30Sep2025,380.0,PE,1650,0.3
97422,IIFL,30Sep2025,400.0,CE,1650,53.2
97423,IIFL,30Sep2025,400.0,PE,1650,0.65
97426,KOTAKBANK,28Oct2025,1000.0,CE,400,1061.3
97427,KOTAKBANK,28Oct2025,1000.0,PE,400,0.05
97428,INDUSTOWER,28Oct2025,180.0,CE,1700,175.5
97429,INDUSTOWER,28Oct2025,180.0,PE,1700,0.05
97430,INDUSTOWER,28Oct2025,200.0,CE,1700,155.65
97431,INDUSTOWER,28Oct2025,200.0,PE,1700,0.05
97432,INDUSTOWER,28Oct2025,220.0,CE,1700,135.8
97433,INDUSTOWER,28Oct2025,220.0,PE,1700,0.05
97434,INDUSTOWER,28Oct2025,240.0,CE,1700,115.95
97435,INDUSTOWER,28Oct2025,240.0,PE,1700,0.05
97436,INDUSTOWER,28Oct2025,250.0,CE,1700,106.05
97437,INDUSTOWER,28Oct2025,250.0,PE,1700,0.1
97438,INDUSTOWER,28Oct2025,260.0,CE,1700,96.2
97439,INDUSTOWER,28Oct2025,260.0,PE,1700,0.15
97440,INDUSTOWER,28Oct2025,270.0,CE,1700,86.45
97441,INDUSTOWER,28Oct2025,270.0,PE,1700,0.35
97442,INDUSTOWER,28Oct2025,280.0,CE,1700,76.85
97443,INDUSTOWER,28Oct2025,280.0,PE,1700,0.65
97444,INDUSTOWER,28Oct2025,290.0,CE,1700,67.45
97445,INDUSTOWER,28Oct2025,290.0,PE,1700,1.25
97446,INDUSTOWER,28Oct2025,300.0,CE,1700,58.45
97447,INDUSTOWER,28Oct2025,300.0,PE,1700,1.0
97448,INDUSTOWER,28Oct2025,310.0,CE,1700,49.9
97449,INDUSTOWER,28Oct2025,310.0,PE,1700,1.55
97450,INDUSTOWER,28Oct2025,320.0,CE,1700,41.95
97451,INDUSTOWER,28Oct2025,320.0,PE,1700,2.45
97452,INDUSTOWER,28Oct2025,330.0,CE,1700,31.05
97453,INDUSTOWER,28Oct2025,330.0,PE,1700,4.1
97454,INDUSTOWER,28Oct2025,340.0,CE,1700,24.15
97455,INDUSTOWER,28Oct2025,340.0,PE,1700,6.25
97456,INDUSTOWER,28Oct2025,350.0,CE,1700,18.2
97457,INDUSTOWER,28Oct2025,350.0,PE,1700,10.1
97458,INDUSTOWER,28Oct2025,360.0,CE,1700,13.0
97459,INDUSTOWER,28Oct2025,360.0,PE,1700,14.5
97462,INDUSTOWER,28Oct2025,370.0,CE,1700,9.05
97463,INDUSTOWER,28Oct2025,370.0,PE,1700,21.45
97464,INDUSTOWER,28Oct2025,380.0,CE,1700,6.15
97480,IIFL,30Sep2025,420.0,CE,1650,33.1
97481,INDUSTOWER,28Oct2025,380.0,PE,1700,28.9
97482,INDUSTOWER,28Oct2025,390.0,CE,1700,4.1
97483,INDUSTOWER,28Oct2025,390.0,PE,1700,40.85
97484,INDUSTOWER,28Oct2025,400.0,CE,1700,3.05
97485,INDUSTOWER,28Oct2025,400.0,PE,1700,44.3
97486,INDUSTOWER,28Oct2025,410.0,CE,1700,1.95
97487,INDUSTOWER,28Oct2025,410.0,PE,1700,51.05
97488,INDUSTOWER,28Oct2025,420.0,CE,1700,2.95
97489,INDUSTOWER,28Oct2025,420.0,PE,1700,65.85
97490,INDUSTOWER,28Oct2025,430.0,CE,1700,2.05
97496,INDUSTOWER,28Oct2025,430.0,PE,1700,74.9
97497,INDUSTOWER,28Oct2025,440.0,CE,1700,1.45
97498,INDUSTOWER,28Oct2025,440.0,PE,1700,84.2
97499,INDUSTOWER,28Oct2025,450.0,CE,1700,1.0
97500,INDUSTOWER,28Oct2025,450.0,PE,1700,93.7
97501,INDUSTOWER,28Oct2025,460.0,CE,1700,0.65
97502,INDUSTOWER,28Oct2025,460.0,PE,1700,103.3
97503,INDUSTOWER,28Oct2025,470.0,CE,1700,0.45
97504,INDUSTOWER,28Oct2025,470.0,PE,1700,113.0
97505,INDUSTOWER,28Oct2025,480.0,CE,1700,0.3
97506,INDUSTOWER,28Oct2025,480.0,PE,1700,122.8
97507,INDUSTOWER,28Oct2025,500.0,CE,1700,0.15
97508,INDUSTOWER,28Oct2025,500.0,PE,1700,142.5
97509,INDUSTOWER,28Oct2025,520.0,CE,1700,0.05
97510,INDUSTOWER,28Oct2025,520.0,PE,1700,162.3
97511,KOTAKBANK,28Oct2025,1080.0,CE,400,981.8
97512,KOTAKBANK,28Oct2025,1080.0,PE,400,0.05
97513,KOTAKBANK,28Oct2025,1160.0,CE,400,902.35
97514,KOTAKBANK,28Oct2025,1160.0,PE,400,0.05
97515,KOTAKBANK,28Oct2025,1240.0,CE,400,822.9
97516,KOTAKBANK,28Oct2025,1240.0,PE,400,0.05
97517,KOTAKBANK,28Oct2025,1300.0,CE,400,763.3
97518,KOTAKBANK,28Oct2025,1300.0,PE,400,0.05
97519,KOTAKBANK,28Oct2025,1320.0,CE,400,743.4
97520,KOTAKBANK,28Oct2025,1320.0,PE,400,0.05
97521,KOTAKBANK,28Oct2025,1340.0,CE,400,723.55
97522,KOTAKBANK,28Oct2025,1340.0,PE,400,0.05
97523,KOTAKBANK,28Oct2025,1380.0,CE,400,683.8
97525,KOTAKBANK,28Oct2025,1380.0,PE,400,0.05
97526,KOTAKBANK,28Oct2025,1420.0,CE,400,644.1
97527,KOTAKBANK,28Oct2025,1420.0,PE,400,0.05
97528,KOTAKBANK,28Oct2025,1460.0,CE,400,604.35
97529,KOTAKBANK,28Oct2025,1460.0,PE,400,0.05
97530,KOTAKBANK,28Oct2025,1500.0,CE,400,564.6
97532,KOTAKBANK,28Oct2025,1500.0,PE,400,0.05
97533,INFY,30Sep2025,840.0,CE,400,702.25
97534,INFY,30Sep2025,840.0,PE,400,0.05
97535,INFY,30Sep2025,920.0,CE,400,622.4
97536,INFY,30Sep2025,920.0,PE,400,0.05
97537,INFY,30Sep2025,1000.0,CE,400,542.55
97538,INFY,30Sep2025,1000.0,PE,400,0.05
97539,INFY,30Sep2025,1020.0,CE,400,522.6
97540,INFY,30Sep2025,1020.0,PE,400,0.05
97541,INFY,30Sep2025,1060.0,CE,400,482.7
97542,INFY,30Sep2025,1060.0,PE,400,0.05
97543,INFY,30Sep2025,1100.0,CE,400,442.75
97544,IIFL,30Sep2025,420.0,PE,1650,1.55
97545,IIFL,30Sep2025,440.0,CE,1650,17.65
97546,KOTAKBANK,28Oct2025,1540.0,CE,400,524.9
97547,IIFL,30Sep2025,440.0,PE,1650,5.35
97548,IIFL,30Sep2025,460.0,CE,1650,7.0
97549,INFY,30Sep2025,1100.0,PE,400,0.05
97550,INFY,30Sep2025,1140.0,CE,400,402.85
97551,INFY,30Sep2025,1140.0,PE,400,0.05
97552,INFY,30Sep2025,1180.0,CE,400,362.95
97553,INFY,30Sep2025,1180.0,PE,400,0.05
97554,IIFL,30Sep2025,460.0,PE,1650,15.0
97555,IIFL,30Sep2025,480.0,CE,1650,2.4
97556,INFY,30Sep2025,1220.0,CE,400,323.0
97557,INFY,30Sep2025,1220.0,PE,400,0.05
97558,KOTAKBANK,28Oct2025,1540.0,PE,400,0.05
97559,KOTAKBANK,28Oct2025,1580.0,CE,400,485.25
97560,INFY,30Sep2025,1260.0,CE,400,283.1
97561,INFY,30Sep2025,1260.0,PE,400,0.25
97562,INFY,30Sep2025,1300.0,CE,400,248.5
97563,INFY,30Sep2025,1300.0,PE,400,0.45
97564,KOTAKBANK,28Oct2025,1580.0,PE,400,0.1
97565,INFY,30Sep2025,1340.0,CE,400,215.8
97566,KOTAKBANK,28Oct2025,1620.0,CE,400,445.6
97567,KOTAKBANK,28Oct2025,1620.0,PE,400,0.2
97568,KOTAKBANK,28Oct2025,1660.0,CE,400,406.15
97569,KOTAKBANK,28Oct2025,1660.0,PE,400,0.5
97570,KOTAKBANK,28Oct2025,1700.0,CE,400,366.95
97571,KOTAKBANK,28Oct2025,1700.0,PE,400,1.05
97572,KOTAKBANK,28Oct2025,1740.0,CE,400,328.25
97573,KOTAKBANK,28Oct2025,1740.0,PE,400,2.05
97574,KOTAKBANK,28Oct2025,1780.0,CE,400,290.25
97575,KOTAKBANK,28Oct2025,1780.0,PE,400,3.8
97576,KOTAKBANK,28Oct2025,1820.0,CE,400,253.35
97577,KOTAKBANK,28Oct2025,1820.0,PE,400,6.65
97578,KOTAKBANK,28Oct2025,1860.0,CE,400,218.05
97579,KOTAKBANK,28Oct2025,1860.0,PE,400,11.05
97580,KOTAKBANK,28Oct2025,1900.0,CE,400,174.0
97581,KOTAKBANK,28Oct2025,1900.0,PE,400,4.25
97582,KOTAKBANK,28Oct2025,1940.0,CE,400,135.0
97583,KOTAKBANK,28Oct2025,1940.0,PE,400,7.75
97584,KOTAKBANK,28Oct2025,1980.0,CE,400,104.55
97585,KOTAKBANK,28Oct2025,1980.0,PE,400,37.95
97586,KOTAKBANK,28Oct2025,2020.0,CE,400,72.55
97587,KOTAKBANK,28Oct2025,2020.0,PE,400,52.85
97588,KOTAKBANK,28Oct2025,2060.0,CE,400,50.0
97589,KOTAKBANK,28Oct2025,2060.0,PE,400,41.95
97590,KOTAKBANK,28Oct2025,2100.0,CE,400,31.85
97591,INFY,30Sep2025,1340.0,PE,400,0.6
97592,KOTAKBANK,28Oct2025,2100.0,PE,400,63.5
97595,KOTAKBANK,28Oct2025,2140.0,CE,400,19.75
97596,KOTAKBANK,28Oct2025,2140.0,PE,400,117.35
97597,KOTAKBANK,28Oct2025,2180.0,CE,400,34.2
97598,KOTAKBANK,28Oct2025,2180.0,PE,400,145.05
97599,KOTAKBANK,28Oct2025,2220.0,CE,400,24.8
97600,KOTAKBANK,28Oct2025,2220.0,PE,400,175.4
97601,KOTAKBANK,28Oct2025,2260.0,CE,400,9.55
97602,KOTAKBANK,28Oct2025,2260.0,PE,400,207.95
97603,KOTAKBANK,28Oct2025,2300.0,CE,400,12.25
97604,KOTAKBANK,28Oct2025,2300.0,PE,400,242.35
97605,KOTAKBANK,28Oct2025,2340.0,CE,400,8.4
97606,KOTAKBANK,28Oct2025,2340.0,PE,400,278.2
97607,KOTAKBANK,28Oct2025,2380.0,CE,400,5.6
97608,KOTAKBANK,28Oct2025,2380.0,PE,400,315.15
97609,KOTAKBANK,28Oct2025,2420.0,CE,400,3.7
